variable,value,pop,logged_iso2,mean_w,se_w,count,question_n,question_text
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,OM,.12441723,.037373818,22,157,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,OM,.87558275,.037373822,135,157,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PA,.21008992,.04390559,29,162,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PA,.78991014,.043905586,133,162,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PE,.075877689,.028887527,10,124,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PE,.92412233,.028887521,114,124,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PH,.17165874,.047407966,13,96,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PH,.82834125,.04740797,83,96,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PK,.061904687,.0436191,4,40,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PK,.93809527,.043619115,36,40,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PL,.15977925,.034071635,22,164,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PL,.84022075,.034071635,142,164,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PT,.068026908,.024556117,15,179,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PT,.93197304,.024556126,164,179,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Checked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PY,.064627595,.020909455,15,194,What are the most important challenges your business currently faces? (Please select up to two)
bus_chl_government_regulations,"Unchecked: Government regulations (e.g., compliance, technical regulation, patents, reporting)",smb business leaders,PY,.93537241,.020909453,179,194,What are the most important challenges your business currently faces? (Please select up to two)
